concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,FSN
4327790,Tissierella praeacuta,Observation,SNOMED,Organism,S,75376009,20020131,20991231,,Tissierella praeacuta (organism)
37109293,Dry eye syndrome of right eye,Condition,SNOMED,Disorder,S,335341000119108,20160901,20991231,,Dry eye syndrome of right eye (disorder)
4215569,Postoperative control of hemorrhage of adenoids,Procedure,SNOMED,Procedure,S,39508008,20020131,20991231,,Postoperative control of hemorrhage of adenoids (procedure)
4231541,Local anesthetic block inadequate,Observation,SNOMED,Clinical Finding,S,405364002,20040131,20991231,,Local anesthetic block inadequate (finding)
4050871,Pulmonary blastomycosis,Condition,SNOMED,Disorder,S,233616001,20020131,20991231,,Pulmonary blastomycosis (disorder)
4062240,Closed injury posterior tibial nerve,Condition,SNOMED,Disorder,S,212315009,20020131,20991231,,Closed injury posterior tibial nerve (disorder)
42539479,Onion,Observation,SNOMED,Substance,S,735047000,20180131,20991231,,Onion (substance)
4008759,Entire occipital branch of occipital artery,Spec Anatomic Site,SNOMED,Body Structure,S,145743003,20020131,20991231,,Entire occipital branch of occipital artery (body structure)
37117338,Entire skin of suboccipital region,Spec Anatomic Site,SNOMED,Body Structure,S,727312005,20170731,20991231,,Entire skin of suboccipital region (body structure)
4336517,Structure of superficial temporal vein,Spec Anatomic Site,SNOMED,Body Structure,S,87216005,20020131,20991231,,Structure of superficial temporal vein (body structure)
4237702,Entire spino-olivary tract,Spec Anatomic Site,SNOMED,Body Structure,S,362607001,20020131,20991231,,Entire spino-olivary tract (body structure)
4080092,Posterior release of joints of foot for correction of congenital deformity of foot,Procedure,SNOMED,Procedure,S,180132001,20020131,20991231,,Posterior release of joints of foot for correction of congenital deformity of foot (procedure)
45760629,X-ray film storage unit,Device,SNOMED,Physical Object,S,466420007,20140731,20991231,,X-ray film storage unit (physical object)
44782474,Myoclonic epilepsy myopathy sensory ataxia,Condition,SNOMED,Disorder,S,699328003,20140131,20991231,,Myoclonic epilepsy myopathy sensory ataxia (disorder)
45765877,Stroke clinic,Observation,SNOMED,Location,,702924006,20140731,20991231,,Stroke clinic (environment)
765852,Referral to prosthetist,Observation,SNOMED,Procedure,S,448771000124104,20150901,20991231,,
764979,Nontraumatic compartment syndrome of upper limb,Condition,SNOMED,Disorder,S,98691000119108,20160301,20991231,,
4082259,Physiotherapy for prevention of cardiovascular complications,Procedure,SNOMED,Procedure,S,182765005,20020131,20991231,,Physiotherapy for prevention of cardiovascular complications (regime/therapy); Physiotherapy for prevention of cardiovascular complications (procedure)
4061657,Electropyrexia,Procedure,SNOMED,Procedure,S,169431001,20020131,20991231,,Electropyrexia (regime/therapy); Electropyrexia (procedure)
4301116,Structure of anterior surface of manubrium,Spec Anatomic Site,SNOMED,Body Structure,S,7829005,20020131,20991231,,Structure of anterior surface of manubrium (body structure)
45767157,Retigabine 100 mg oral tablet,Drug,SNOMED,Clinical Drug,,704478002,20150131,20991231,,Product containing precisely retigabine 100 milligram/1 each conventional release oral tablet (clinical drug); Product containing only retigabine 100 mg/1 each oral tablet (clinical drug); Product containing retigabine 100 mg/1 each oral tablet (clinical drug); Retigabine 100mg tablet (product)
4074051,Neuroglial-lined cyst,Observation,SNOMED,Morph Abnormality,S,21925006,20020131,20991231,,Neuroglial-lined cyst (morphologic abnormality)
4247435,Maleylpyruvate isomerase,Drug,SNOMED,Substance,,61171001,20020131,20991231,,Maleylpyruvate isomerase (substance)
42538240,Amikacin desensitization therapy,Procedure,SNOMED,Procedure,S,744879004,20180131,20991231,,Amikacin desensitization therapy (regime/therapy)
44790633,Extrication by pulling steering wheel,Procedure,SNOMED,Procedure,S,243811000000100,20061002,20991231,,
4131265,Acetaminophen 500 mg and butalbital 50 mg and caffeine 40 mg oral tablet,Drug,SNOMED,Clinical Drug,,377490009,20020731,20991231,,Product containing precisely butalbital 50 milligram and caffeine 40 milligram and paracetamol 500 milligram/1 each conventional release oral tablet (clinical drug); Product containing only paracetamol 500 mg and butalbital 50 mg and caffeine 40 mg/1 each oral tablet (clinical drug); Product containing paracetamol 500 mg and butalbital 50 mg and caffeine 40 mg/1 each oral tablet (clinical drug); Acetaminophen + butalbital + caffeine 500mg/50mg/40mg tablet (product)
4325367,Cytologic material obtained from synovial fluid,Specimen,SNOMED,Specimen,S,430312009,20080731,20991231,,Cytologic material obtained from synovial fluid (specimen)
37310725,"Birth to 25 education, health and care review meeting planned",Observation,SNOMED,Context-dependent,S,148511000000107,20191001,20991231,,
37162836,Duodenitis due to vasculitis,Condition,SNOMED,Disorder,S,1197675002,20220228,20991231,,Duodenitis due to vasculitis (disorder)
4278244,Percutaneous extraction of common duct stones,Procedure,SNOMED,Procedure,S,65313007,20020131,20991231,,Percutaneous extraction of common duct stones (procedure)
40480126,Single and double simultaneous visual stimulation test,Measurement,SNOMED,Staging / Scales,S,443134002,20100131,20991231,,Single and double simultaneous visual stimulation test (assessment scale)
37310806,QOF (Quality and Outcomes Framework) cancer quality indicator-related care invitation using preferred method of communication,Observation,SNOMED,Procedure,S,143351000000108,20191001,20991231,,
4230145,Streptomyces hygroscopicus,Observation,SNOMED,Organism,S,438354006,20090131,20991231,,Streptomyces hygroscopicus (organism)
4042659,Procedure on wrist joint,Procedure,SNOMED,Procedure,S,118748004,20020131,20991231,,Procedure on wrist joint (procedure)
4261332,Blood group antibody Pearl,Observation,SNOMED,Substance,S,44824000,20020131,20991231,,Blood group antibody Pearl (substance)
44795050,Aircraft artificer - Royal Electrical and Mechanical Engineers,Observation,SNOMED,Social Context,S,400971000000104,20090401,20991231,,
36713099,Osteoarthritis of joint of left shoulder region,Condition,SNOMED,Disorder,S,318671000119108,20170131,20991231,,Osteoarthritis of joint of left shoulder region (disorder)
4179198,Hamster polyomavirus,Observation,SNOMED,Organism,S,5209000,20020131,20991231,,Hamster polyomavirus (organism); HaPV virus (organism)
4182272,Salmonella Coleypark,Observation,SNOMED,Organism,S,4311001,20020131,20991231,,Salmonella Coleypark (organism); Salmonella coleypark (organism)
4059397,Always eating,Observation,SNOMED,Clinical Finding,S,212572003,20020131,20991231,,Always eating (finding)
45763666,Bartter syndrome type 4,Condition,SNOMED,Disorder,S,700112007,20140731,20991231,,Bartter syndrome type 4 (disorder)
42535790,Patulibacter,Observation,SNOMED,Organism,S,734237002,20180131,20991231,,Genus Patulibacter (organism)
40489321,Endoscopy of upper gastrointestinal tract and banding of varix of esophagus,Procedure,SNOMED,Procedure,S,446739005,20110131,20991231,,Endoscopy of upper gastrointestinal tract and banding of varix of esophagus (procedure)
4065941,Extirpation of lesion of external ear,Procedure,SNOMED,Procedure,S,172595006,20020131,20991231,,Extirpation of lesion of external ear (procedure)
4047021,Intracranial destruction of trigeminal ganglion,Procedure,SNOMED,Procedure,S,230956001,20020131,20991231,,Intracranial destruction of trigeminal ganglion (procedure)
619241,Congenital bowing of ulna,Condition,SNOMED,Disorder,S,890397005,20210131,20991231,,Congenital bowing of ulna (disorder)
4008219,Shortening of extraocular muscle,Procedure,SNOMED,Procedure,S,207947007,20020131,20991231,,Shortening of extraocular muscle (procedure)
37114989,Entire artery of eye and orbit,Spec Anatomic Site,SNOMED,Body Structure,S,731178006,20170731,20991231,,Entire artery of eye and orbit (body structure)
4274172,Ferredoxin-NAD+ reductase,Drug,SNOMED,Substance,,64699007,20020131,20991231,,Ferredoxin-nicotinamide adenine dinucleotide ^+^ reductase (substance); Ferredoxin-NAD^+^ reductase (substance)
4192539,Urine chromatography,Measurement,SNOMED,Procedure,S,391470002,20030131,20991231,,Urine chromatography (procedure)
4077702,Structure of root of mesentery,Spec Anatomic Site,SNOMED,Body Structure,S,24626005,20020131,20991231,,Structure of root of mesentery (body structure)
37174792,Complement level within reference range,Measurement,SNOMED,Clinical Finding,,1187392003,20230430,20991231,,Complement level within reference range (finding)
4235903,Retraction nystagmus,Condition,SNOMED,Disorder,S,9074007,20020131,20991231,,Retraction nystagmus (disorder)
618775,Foreign body in skin of ankle with infection,Condition,SNOMED,Disorder,S,876790006,20210131,20991231,,Foreign body in skin of ankle with infection (disorder); Superficial foreign body of ankle with infection (disorder)
605463,Primary osteosarcoma of left scapula,Condition,SNOMED,Disorder,S,1081311000119100,20210731,20991231,,Primary osteosarcoma of left scapula (disorder)
4071986,Chios,Geography,SNOMED,Location,,223820009,20020131,20991231,,Chios (geographic location)
4228442,Organic foreign body,Observation,SNOMED,Morph Abnormality,S,421830005,20060731,20991231,,Organic foreign body (morphologic abnormality)
46284549,"Incomplete medical record, remainder requested from Health Authority",Observation,SNOMED,Clinical Finding,S,948961000000104,20150401,20991231,,
4343458,Stabilization of radiocarpal joint,Procedure,SNOMED,Procedure,S,239439006,20020131,20991231,,Stabilization of radiocarpal joint (procedure)
603110,Health coaching,Observation,SNOMED,Procedure,S,1156338001,20210731,20991231,,Health coaching (regime/therapy); Health coaching of subject (regime/therapy)
4101772,Geranylgeranyl-diphosphate geranylgeranyltransferase,Drug,SNOMED,Substance,,25222009,20020131,20991231,,Geranylgeranyl-diphosphate geranylgeranyltransferase (substance)
37109632,Mendelian susceptibility to mycobacterial disease due to partial STAT1 deficiency,Condition,SNOMED,Disorder,S,723386002,20170731,20991231,,Mendelian susceptibility to mycobacterial disease due to partial signal transducer and activator of transcription 1 deficiency (disorder)
4314189,Metastatic malignant neoplasm to upper outer quadrant of female breast,Condition,SNOMED,Disorder,,94655007,20020131,20991231,,Metastatic malignant neoplasm to upper outer quadrant of female breast (disorder); Secondary malignant neoplasm of upper outer quadrant of female breast (disorder)
44784259,Clebopride,Drug,SNOMED,Substance,,698877006,20140131,20991231,,Clebopride (substance)
4075467,Removal of glass from skin of head or neck,Procedure,SNOMED,Procedure,S,177573002,20020131,20991231,,Removal of glass from skin of head or neck (procedure)
4093743,Tellurium-119m,Observation,SNOMED,Substance,S,2595009,20020131,20991231,,Tellurium-119m (substance); ^119m^Tellurium (substance)
4093609,Anthropozoonosis,Metadata,SNOMED,Navi Concept,,25882003,20020131,20991231,,Anthropozoonosis (navigational concept); Anthropozoonosis (disorder)
37175247,Malignant neoplasm of breast in full remission,Condition,SNOMED,Disorder,S,44721000087109,20230531,20991231,,Malignant neoplasm of breast in full remission (disorder)
40486424,Modified Harris hip score,Measurement,SNOMED,Staging / Scales,S,446088003,20110131,20991231,,Modified Harris hip score (assessment scale)
46271623,Campylobacter fetus subspecies venerealis Ab,Observation,SNOMED,Substance,S,709786000,20150731,20991231,,Antibody to Campylobacter fetus subspecies venerealis (substance)
4023612,Heterozygous thalassemia,Condition,SNOMED,Disorder,S,19442009,20020131,20991231,,Heterozygous thalassemia (disorder)
761676,Punctate epithelial keratopathy of right eye,Condition,SNOMED,Clinical Finding,S,15746761000119100,20160301,20991231,,
4300878,Plasmalogen,Drug,SNOMED,Substance,,77710005,20020131,20991231,,Plasmalogen (substance)
619180,Cedazuridine,Drug,SNOMED,Substance,,890332002,20210131,20991231,,Cedazuridine (substance)
4140053,"Referral by ear, nose and throat surgeon",Observation,SNOMED,Procedure,S,306007009,20020131,20991231,,"Referral by ear, nose and throat surgeon (procedure)"
4129294,Hemodialysis circuit,Device,SNOMED,Physical Object,S,261818002,20020131,20991231,,Hemodialysis circuit (physical object)
194694,Failed attempted termination of pregnancy with complication,Condition,SNOMED,Disorder,S,59919008,20020131,20991231,,Failed attempted abortion with complication (disorder)
4278218,Actinomadura pelletieri,Observation,SNOMED,Organism,S,65202006,20020131,20991231,,Actinomadura pelletieri (organism)
443453,Myelitis caused by Human herpes simplex virus,Condition,SNOMED,Disorder,S,426599002,20070731,20991231,,Myelitis caused by Human herpes simplex virus (disorder); Myelitis caused by herpes simplex (disorder); Myelitis due to herpes simplex (disorder)
37173311,Porphyrin molar concentration in blood,Measurement,SNOMED,Observable Entity,S,58791000237101,20230607,20991231,,
44812155,Clostridium difficile glutamate dehydrogenase immunoassay,Measurement,SNOMED,Procedure,S,911191000000107,20140401,20991231,,
44804464,Cost benefit analysis,Observation,SNOMED,Qualifier Value,S,720551000000103,20101001,20991231,,
37311890,Psychological symptom due to dementia,Observation,SNOMED,Clinical Finding,S,789011007,20200131,20991231,,Psychological symptom due to dementia (finding)
4234515,Self-control behavior: depression,Observation,SNOMED,Observable Entity,S,405071002,20040131,20991231,,Self-control behavior: depression (observable entity)
4167789,Allergy to phenylbutazone,Observation,SNOMED,Clinical Finding,,293628006,20020131,20991231,,Allergy to phenylbutazone (finding); Phenylbutazone allergy (disorder)
37017771,Dasabuvir-containing product in oral dose form,Drug,SNOMED,Clinical Drug Form,,714106003,20160131,20991231,,Product containing dasabuvir in oral dose form (medicinal product form); Product containing dasabuvir in oral dosage form (medicinal product form); Oral form dasabuvir (product)
4236729,Inflammatory perforation of small intestine,Condition,SNOMED,Disorder,S,405589007,20040131,20991231,,Inflammatory perforation of small intestine (disorder)
4100403,Muscular ventricular septal defect in outlet septum,Condition,SNOMED,Disorder,S,253567004,20020131,20991231,,Muscular ventricular septal defect in outlet septum (disorder)
